Competitor Id,Competitor Name,Market,Product Name,Category Name,Sales Volume,Revenue,Profit Margin,Customer Satisfaction,Marketing Channel,Promotion Strategy,Shipping Efficiency,Return Rate,Customer Loyalty Index,Advertising Budget,Competitor Store Type,Product Availability
37,Premier Distributors,Africa,SOLE E35 Elliptical,Consumer Electronics,3766,369784.33,8.48,50,Social Media,,1.84,8.59,69,23988.96,Hybrid,81.6
14,Omega Market,Africa,TaylorMade Women's RBZ SL Rescue,Golf Gloves,15622,460619.08,13.82,91,Affiliate,Discounts,1.11,0.34,52,44659.49,Online,81.77
3,Global Distributors,Africa,Under Armour Women's Ignite PIP VI Slide,Children's Clothing,47172,340211.57,14.89,53,Social Media,Flash Sales,2.96,1.55,76,49582.86,Physical,72.67
46,Beta Outlet,USCA,GoPro HERO3+ Black Edition Camera,Women's Apparel,31281,327173.22,21.51,64,Social Media,,9.18,0.02,57,39248.68,Hybrid,71.07
41,Epsilon Outlet,Europe,O'Brien Men's Neoprene Life Vest,Cardio Equipment,35748,323162.16,7.07,96,SEO,Loyalty Programs,8.82,9.19,70,36658.46,Physical,87.92
10,Beta Store,USCA,Cleveland Golf Collegiate My Custom Wedge 588,Accessories,18286,229458.95,20.21,70,PPC,,7.18,4.1,99,30802.48,Physical,79.87
41,Delta Market,USCA,Pelican Maverick 100X Kayak,Tennis & Racquet,1396,101294.72,22.44,99,Email Marketing,,1.33,6.07,53,14544.95,Online,97.16
47,Premier Shop,LATAM,Porcelain crafts,Video Games,14692,139624.09,7.37,63,PPC,Flash Sales,4.86,4.89,88,38665.06,Hybrid,73.09
1,Alpha Market,Europe,Industrial consumer electronics,Golf Balls,9917,218992.28,15.99,84,Social Media,Discounts,1.85,4.88,63,35813.08,Physical,71.96
32,Elite Outlet,Pacific Asia,Nike Men's Comfort 2 Slide,Girls' Apparel,44816,358208.28,13.14,76,Content Marketing,Discounts,3.43,5.07,74,11689.69,Online,96.3
34,Premier Distributors,Pacific Asia,LIJA Women's Mid-Length Panel Golf Shorts,Hockey,45998,411224.57,24.91,70,Content Marketing,Bundle Offers,1.62,7.58,59,42142.34,Online,93.39
10,United Shop,Africa,TaylorMade White Smoke IN-12 Putter,Men's Golf Clubs,45984,398543.05,17.55,97,Email Marketing,Bundle Offers,6.37,4.74,76,6353.8,Online,71.02
28,Elite Traders,LATAM,Pelican Sunstream 100 Kayak,Golf Balls,49466,118837.78,15.45,76,Email Marketing,Flash Sales,2.4,8.51,90,13265.91,Physical,81.67
15,Delta Store,LATAM,Lawn mower,Girls' Apparel,12698,78134.64,5.95,96,SEO,,1.12,7.54,53,25152.89,Hybrid,70.83
28,Gamma Shop,USCA,Bridgestone e6 Straight Distance NFL Tennesse,Toys,41396,75773.67,13.68,88,SEO,Discounts,1.78,9.77,78,33341.27,Online,83.86
35,United Shop,Pacific Asia,Nike Men's Deutschland Weltmeister Winners Bl,Books ,14835,142529.84,15.48,80,Affiliate,,4.94,1.24,86,20791.87,Physical,85.93
22,United Shop,Pacific Asia,Nike Kids' Grade School KD VI Basketball Shoe,Computers,41889,247689.35,22.09,69,Email Marketing,,8.69,6.31,99,44291.77,Online,90.08
30,Beta Outlet,Africa,Nike Men's Dri-FIT Victory Golf Polo,Golf Balls,12801,392287.32,19.11,95,Email Marketing,Flash Sales,3.47,9.84,81,38841.31,Online,96.6
30,Epsilon Market,Pacific Asia,Bridgestone e6 Straight Distance NFL San Dieg,Cleats,22179,269067.67,15.85,98,Content Marketing,Loyalty Programs,2.1,0.1,98,37128.46,Hybrid,73.81
34,Elite Outlet,USCA,Smart watch ,Golf Gloves,24349,217641.17,15.76,100,Social Media,Discounts,1.2,1.4,54,15598.48,Physical,72.13
45,Beta Traders,Pacific Asia,Team Golf Texas Longhorns Putter Grip,Crafts,18463,382289.48,22.92,62,Content Marketing,Discounts,6.04,3.0,62,32372.89,Hybrid,93.01
41,Beta Market,Africa,DVDs ,Women's Apparel,5144,372667.3,13.53,63,SEO,Discounts,8.28,6.47,79,20697.75,Physical,74.2
50,Global Retailers,Pacific Asia,Garmin Forerunner 910XT GPS Watch,Baby ,47024,112861.17,9.54,60,Email Marketing,Bundle Offers,5.19,3.27,96,7875.97,Hybrid,76.64
22,Alpha Retailers,Africa,adidas Men's Germany Black Crest Away Tee,CDs ,6796,221208.99,23.02,55,Email Marketing,Discounts,2.79,0.52,68,47804.44,Physical,90.97
2,Delta Market,Africa,Field & Stream Sportsman 16 Gun Fire Safe,Cameras ,27823,159004.92,11.13,88,Content Marketing,Discounts,2.02,2.96,84,32540.99,Physical,90.68
47,Delta Mart,Europe,Glove It Women's Mod Oval Golf Glove,Men's Footwear,31670,294956.65,16.52,64,Content Marketing,,3.51,6.01,61,38790.13,Online,82.92
44,Premier Retailers,Europe,Titleist Pro V1x High Numbers Personalized Go,Women's Apparel,18716,411395.38,16.47,87,PPC,Bundle Offers,9.29,1.17,56,42049.46,Online,75.67
44,Alpha Store,USCA,Pelican Maverick 100X Kayak,Sporting Goods,16552,56374.39,13.47,88,PPC,Loyalty Programs,8.87,5.28,88,35373.95,Online,83.97
11,Beta Outlet,USCA,Nike Men's Dri-FIT Victory Golf Polo,Video Games,13270,267139.53,11.65,75,Affiliate,Bundle Offers,5.93,8.17,69,41185.51,Online,86.92
22,Beta Distributors,LATAM,Bowflex SelectTech 1090 Dumbbells,DVDs,18518,352532.72,7.0,83,Content Marketing,Loyalty Programs,3.79,5.06,79,14782.27,Hybrid,79.46
2,Elite Shop,LATAM,ENO Atlas Hammock Straps,Women's Apparel,15801,197493.6,21.65,85,Affiliate,Loyalty Programs,3.87,7.12,56,32853.55,Physical,90.67
34,Global Outlet,Pacific Asia,Team Golf Pittsburgh Steelers Putter Grip,Children's Clothing,25473,60307.87,23.55,90,Social Media,Bundle Offers,8.68,3.96,65,43243.22,Physical,84.74
27,Epsilon Mart,Pacific Asia,Nike Dri-FIT Crew Sock 6 Pack,Men's Golf Clubs,44153,400936.28,18.03,97,Email Marketing,Bundle Offers,1.97,8.83,82,25268.49,Online,71.8
15,Premier Retailers,LATAM,Nike Women's Free 5.0 TR FIT PRT 4 Training S,DVDs,39801,274322.11,22.85,88,Social Media,Loyalty Programs,7.44,7.01,78,6345.15,Hybrid,75.72
32,United Distributors,Africa,Industrial consumer electronics,Crafts,20736,183971.1,24.35,84,PPC,Loyalty Programs,2.75,3.02,79,43515.08,Physical,73.41
38,Gamma Market,Pacific Asia,Toys ,Baby ,45127,417244.15,12.64,77,Affiliate,Bundle Offers,5.13,7.69,92,48621.77,Online,88.75
26,Beta Mart,Europe,Merrell Women's Siren Mid Waterproof Hiking B,Crafts,6628,351058.98,9.2,63,SEO,,9.93,6.93,93,7438.37,Physical,70.37
28,Gamma Mart,Africa,Team Golf Tennessee Volunteers Putter Grip,Men's Clothing,12194,414168.32,11.11,52,Email Marketing,Discounts,2.37,8.61,71,14573.77,Physical,80.82
36,Omega Store,Europe,Toys ,Camping & Hiking,35150,221161.56,13.94,63,SEO,Bundle Offers,6.04,9.79,77,43389.11,Online,91.75
19,Global Retailers,USCA,Hirzl Women's Soffft Flex Golf Glove,Garden,12458,150204.06,16.98,61,PPC,Flash Sales,3.42,6.71,69,25104.36,Online,91.9
5,Delta Shop,LATAM,Dell Laptop,Books ,49971,194470.47,17.16,74,Content Marketing,Loyalty Programs,4.05,1.12,95,46696.93,Online,91.94
12,Omega Distributors,USCA,Hirzl Men's Hybrid Golf Glove,Baby ,33636,298252.73,18.82,76,Social Media,Loyalty Programs,8.6,4.03,80,23278.59,Physical,70.46
17,Global Store,LATAM,Dell Laptop,Golf Gloves,33265,57702.58,17.45,84,Email Marketing,Flash Sales,7.68,7.74,51,46809.03,Physical,70.98
40,Premier Distributors,LATAM,Mio ALPHA Heart Rate Monitor/Sport Watch,Women's Clothing,44524,369869.93,12.56,53,PPC,Loyalty Programs,4.7,1.87,87,31966.1,Online,91.62
44,Premier Store,USCA,Nike Men's Free TR 5.0 TB Training Shoe,Camping & Hiking,38879,191164.8,22.91,80,Content Marketing,Discounts,3.3,2.15,62,30976.41,Physical,83.44
3,United Traders,Pacific Asia,Under Armour Kids' Mercenary Slide,Sporting Goods,30248,314924.61,6.33,56,SEO,Bundle Offers,6.51,2.31,52,8540.35,Physical,89.54
30,Epsilon Store,LATAM,Nike Men's Kobe IX Elite Low Basketball Shoe,Consumer Electronics,47574,52478.89,22.93,63,SEO,Bundle Offers,4.16,5.7,60,42604.78,Physical,87.37
26,Alpha Retailers,Africa,Fighting video games,Lacrosse,13691,203371.0,23.09,70,Affiliate,Discounts,4.34,1.24,64,8241.91,Online,94.66
3,Premier Traders,Europe,Children's heaters,Cleats,19069,392687.94,8.38,67,PPC,Flash Sales,7.46,7.87,97,15593.08,Online,79.57
4,Elite Retailers,Europe,Stiga Master Series ST3100 Competition Indoor,Health and Beauty,1517,185367.24,11.7,66,Email Marketing,Loyalty Programs,4.63,7.32,88,38809.72,Hybrid,85.94
39,Premier Distributors,Africa,adidas Men's F10 Messi TRX FG Soccer Cleat,Trade-In,9442,190793.3,14.74,80,Email Marketing,Discounts,2.21,3.07,89,39101.35,Hybrid,72.51
49,Global Mart,USCA,DVDs ,Soccer,13669,252976.26,8.86,98,Affiliate,Discounts,9.54,8.76,69,47939.48,Online,87.95
17,Premier Market,Africa,Men's gala suit,Men's Footwear,48829,468669.53,23.37,85,Content Marketing,,3.92,1.49,62,32759.2,Hybrid,82.48
35,Beta Outlet,Africa,Team Golf New England Patriots Putter Grip,Men's Golf Clubs,32782,227812.4,13.87,91,Affiliate,Bundle Offers,5.48,2.54,76,14681.33,Physical,94.98
21,Premier Mart,Europe,Titleist Pro V1x High Numbers Personalized Go,Cardio Equipment,24669,85304.52,19.64,84,Email Marketing,Bundle Offers,6.84,4.59,62,37246.36,Online,76.07
39,United Store,USCA,LIJA Women's Mid-Length Panel Golf Shorts,Golf Balls,17979,203272.53,14.78,71,Social Media,,4.54,7.68,68,22228.41,Hybrid,96.15
47,Beta Market,Europe,adidas Men's Germany Black Crest Away Tee,Water Sports,35626,58383.38,15.81,66,PPC,Discounts,8.7,0.99,60,29565.91,Hybrid,80.66
26,United Outlet,Europe,Garmin Approach S3 Golf GPS Watch,Accessories,1237,105368.4,13.78,60,PPC,Loyalty Programs,1.28,7.21,66,17016.57,Hybrid,80.63
24,Delta Distributors,Europe,Pelican Maverick 100X Kayak,Women's Apparel,41853,121376.09,18.43,52,Affiliate,Bundle Offers,7.08,7.38,92,39262.81,Online,92.29
27,Gamma Shop,USCA,Hirzl Women's Soffft Flex Golf Glove,Music,28464,410892.99,17.16,50,Social Media,Flash Sales,9.98,4.65,62,39759.66,Physical,74.94
34,Delta Outlet,LATAM,Polar FT4 Heart Rate Monitor,Women's Clothing,11301,82672.18,16.08,67,PPC,Bundle Offers,4.3,8.75,66,39104.5,Hybrid,79.35
43,Elite Distributors,USCA,MDGolf Pittsburgh Penguins Putter,Video Games,39652,143503.99,13.27,86,Social Media,Loyalty Programs,9.3,7.21,76,9071.31,Hybrid,93.57
16,Delta Distributors,Africa,TaylorMade 2014 Purelite Stand Bag,Hockey,21271,166180.48,22.26,77,SEO,Loyalty Programs,4.58,7.78,94,31471.41,Online,75.04
26,Gamma Mart,Pacific Asia,Pelican Maverick 100X Kayak,Women's Golf Clubs,9480,122157.12,8.47,52,Email Marketing,Flash Sales,5.76,1.55,69,8045.45,Hybrid,79.15
42,Epsilon Store,Africa,Garmin Forerunner 910XT GPS Watch,Accessories,37988,208432.25,23.89,61,Email Marketing,,8.76,3.47,85,48908.66,Physical,82.11
11,Gamma Store,LATAM,Nike Men's Dri-FIT Victory Golf Polo,Camping & Hiking,47008,143125.21,24.34,75,Content Marketing,Bundle Offers,3.64,1.83,62,34513.42,Hybrid,83.02
50,Omega Shop,Pacific Asia,Under Armour Women's Micro G Skulpt Running S,Electronics,46938,336832.67,22.65,82,SEO,Bundle Offers,9.77,2.22,87,40344.37,Physical,86.2
6,Epsilon Market,LATAM,LIJA Women's Button Golf Dress,Fishing,32202,84055.21,11.73,69,Email Marketing,Bundle Offers,2.48,8.83,66,24918.5,Online,85.53
4,Delta Shop,Europe,Glove It Imperial Golf Towel,Men's Clothing,11377,151032.56,21.94,98,Affiliate,Bundle Offers,6.5,3.72,96,32561.31,Hybrid,82.79
2,Beta Traders,Europe,Web Camera,Soccer,34925,247343.19,8.59,52,Email Marketing,Loyalty Programs,3.16,1.35,66,29023.85,Online,71.12
21,Premier Store,Pacific Asia,Smart watch ,Soccer,16968,405219.05,18.55,76,SEO,Discounts,5.58,3.84,58,21319.79,Online,75.74
31,Delta Mart,USCA,Merrell Men's All Out Flash Trail Running Sho,Men's Clothing,47087,212248.84,6.23,65,Affiliate,Flash Sales,7.16,2.88,67,11923.8,Physical,84.09
40,Gamma Store,Europe,Team Golf San Francisco Giants Putter Grip,Children's Clothing,20130,276958.07,20.9,87,Social Media,,1.16,6.54,51,30441.61,Online,97.47
11,Alpha Mart,Pacific Asia,Titleist Pro V1x High Numbers Golf Balls,Kids' Golf Clubs,31587,297737.71,10.94,85,PPC,Bundle Offers,6.16,1.94,68,26015.36,Hybrid,72.26
32,Omega Retailers,Europe,Team Golf Texas Longhorns Putter Grip,Accessories,38819,495755.22,15.88,82,SEO,,6.73,9.4,54,8240.16,Physical,85.44
23,United Traders,USCA,Web Camera,Children's Clothing,46336,329638.87,15.77,55,Content Marketing,Bundle Offers,1.47,1.3,93,47244.43,Hybrid,86.45
43,United Retailers,USCA,Bag Boy Beverage Holder,Pet Supplies,48133,347201.53,14.19,81,Email Marketing,Flash Sales,1.83,1.0,92,44548.29,Physical,91.71
16,Beta Market,Africa,Diamondback Boys' Insight 24 Performance Hybr,Soccer,24290,439966.62,13.77,80,Social Media,Discounts,8.1,2.02,99,36973.94,Online,84.6
48,Delta Mart,Pacific Asia,Hirzl Women's Hybrid Golf Glove,Golf Balls,46526,369465.91,20.09,53,Affiliate,Loyalty Programs,8.44,5.22,67,33815.69,Online,89.82
35,United Traders,Europe,Porcelain crafts,Garden,37260,168236.75,16.31,91,SEO,,5.7,2.88,80,30995.56,Physical,83.28
1,Epsilon Distributors,USCA,LIJA Women's Button Golf Dress,Video Games,28772,481525.43,19.75,87,PPC,,1.83,8.9,61,39615.64,Physical,97.66
50,Global Mart,LATAM,Nike Men's Dri-FIT Victory Golf Polo,Women's Golf Clubs,45948,395847.17,13.1,70,Social Media,Discounts,9.38,7.8,53,30868.41,Online,95.33
13,Alpha Mart,Europe,Nike Dri-FIT Crew Sock 6 Pack,Baseball & Softball,21244,405281.97,17.14,62,Social Media,,2.67,4.99,82,21183.05,Online,93.63
42,Premier Retailers,LATAM,Top Flite Women's 2014 XL Hybrid,Women's Golf Clubs,45715,227598.84,16.49,93,Affiliate,,6.28,5.03,56,7357.96,Hybrid,80.92
19,Beta Shop,USCA,Fitbit The One Wireless Activity & Sleep Trac,Golf Bags & Carts,16526,212641.54,7.77,71,Content Marketing,Bundle Offers,2.4,0.68,85,22486.02,Online,99.26
25,Alpha Retailers,Europe,Under Armour Hustle Storm Medium Duffle Bag,Cameras ,28271,215605.81,19.04,95,Affiliate,Bundle Offers,2.13,6.93,60,19884.54,Online,97.23
36,Epsilon Shop,Africa,Garmin Approach S3 Golf GPS Watch,Girls' Apparel,8495,289054.73,22.74,59,PPC,Bundle Offers,5.59,0.03,90,29556.35,Physical,90.51
20,Delta Store,Pacific Asia,Total Gym 1400,Golf Apparel,22617,266245.04,11.26,67,PPC,Bundle Offers,6.46,4.43,52,32840.08,Physical,93.61
37,Epsilon Distributors,USCA,Hirzl Men's Hybrid Golf Glove,Hunting & Shooting,11216,327237.99,11.15,63,Affiliate,Flash Sales,8.99,2.32,74,42053.6,Physical,98.07
33,Gamma Store,USCA,Smart watch ,Strength Training,47807,292697.94,9.54,96,Content Marketing,Flash Sales,5.92,7.99,70,13972.02,Online,89.27
17,Global Outlet,Europe,Nike Men's Comfort 2 Slide,Children's Clothing,6135,174151.92,5.38,67,Email Marketing,Loyalty Programs,7.88,4.24,93,20863.46,Physical,72.85
42,United Retailers,USCA,Diamondback Girls' Clarity 24 Hybrid Bike 201,As Seen on  TV!,33585,121701.48,13.14,87,SEO,Bundle Offers,2.42,3.62,72,23533.06,Hybrid,87.11
14,Omega Shop,Pacific Asia,Merrell Women's Grassbow Sport Waterproof Hik,As Seen on  TV!,42064,77355.37,24.14,82,SEO,Discounts,1.84,7.99,96,41280.14,Physical,90.19
23,Gamma Traders,Pacific Asia,Diamondback Women's Serene Classic Comfort Bi,Sporting Goods,44251,378305.55,19.41,98,PPC,Bundle Offers,7.08,1.76,64,23389.34,Online,84.82
45,Beta Retailers,Europe,Under Armour Women's Ignite Slide,Golf Apparel,17206,165896.26,15.09,93,Social Media,Flash Sales,5.28,0.76,65,9327.92,Hybrid,83.07
39,United Shop,Europe,O'Brien Men's Neoprene Life Vest,Health and Beauty,19539,276584.13,17.47,53,Content Marketing,,8.85,4.94,73,46711.97,Online,98.56
25,Beta Traders,USCA,Adult dog supplies,Golf Shoes,44003,449839.33,6.3,67,Affiliate,Discounts,4.51,7.56,100,19487.11,Online,88.94
28,Gamma Shop,Pacific Asia,Clicgear Rovic Cooler Bag,Golf Balls,22797,160424.06,6.86,59,PPC,Flash Sales,8.96,4.58,77,26832.5,Online,76.42
28,Elite Traders,LATAM,Titleist Pro V1x High Numbers Golf Balls,Pet Supplies,5271,413605.49,19.84,91,Email Marketing,Loyalty Programs,8.78,4.98,60,14671.27,Physical,88.13
23,Alpha Market,Pacific Asia,Sports Books ,Women's Clothing,45365,261231.1,24.7,97,Email Marketing,Flash Sales,5.27,7.41,81,21548.1,Hybrid,97.43
21,Epsilon Outlet,LATAM,Hirzl Women's Soffft Flex Golf Glove,Women's Clothing,47923,71388.17,18.22,73,Social Media,Flash Sales,7.64,2.03,57,41630.46,Online,74.6
18,Omega Mart,Pacific Asia,Garmin Approach S4 Golf GPS Watch,Golf Shoes,39959,286000.81,15.44,72,Content Marketing,Loyalty Programs,6.03,5.33,93,47513.08,Online,73.42
3,Beta Shop,LATAM,Nike Men's Dri-FIT Victory Golf Polo,Basketball,39745,180067.71,24.55,81,PPC,Bundle Offers,7.16,9.8,89,18871.91,Hybrid,82.83
34,Elite Mart,Europe,Pelican Sunstream 100 Kayak,Sporting Goods,13400,276797.54,20.14,64,Email Marketing,Loyalty Programs,8.51,0.91,76,31455.12,Hybrid,70.33
44,Premier Retailers,LATAM,TaylorMade 2014 Purelite Stand Bag,Basketball,7556,469419.45,10.38,100,Email Marketing,Flash Sales,2.4,7.03,90,30040.21,Physical,99.34
37,Premier Shop,LATAM,Mio ALPHA Heart Rate Monitor/Sport Watch,Cleats,1700,129206.63,11.69,76,Social Media,,8.66,9.81,79,21697.9,Physical,74.05
27,Beta Traders,Africa,Nike Dri-FIT Crew Sock 6 Pack,Kids' Golf Clubs,16302,436711.86,14.96,98,Social Media,Flash Sales,4.48,5.71,91,39352.55,Hybrid,90.95
12,Global Market,LATAM,GolfBuddy VT3 GPS Watch,Computers,46488,202958.97,6.59,94,Content Marketing,Loyalty Programs,7.97,5.19,89,38823.26,Hybrid,73.85
9,Global Shop,LATAM,Dell Laptop,Boxing & MMA,20723,416380.26,5.19,79,PPC,,2.89,7.03,85,33199.17,Physical,84.18
23,Gamma Mart,Europe,Nike Men's Free 5.0+ Running Shoe,Video Games,40536,147556.77,12.27,79,Email Marketing,,9.88,3.94,57,25684.55,Hybrid,82.45
47,Elite Mart,Pacific Asia,Under Armour Kids' Mercenary Slide,Girls' Apparel,18281,314159.94,18.77,57,Content Marketing,Flash Sales,1.44,9.22,71,47877.5,Online,96.22
4,Global Market,Africa,GolfBuddy VT3 GPS Watch,Soccer,34311,417771.9,15.83,60,PPC,Loyalty Programs,5.16,1.01,57,25374.91,Online,89.69
6,Global Market,Africa,Nike Dri-FIT Crew Sock 6 Pack,Hunting & Shooting,49585,293176.47,16.19,99,Social Media,Loyalty Programs,8.2,5.24,64,32494.25,Online,93.43
29,Global Market,USCA,MDGolf Pittsburgh Penguins Putter,Pet Supplies,46772,226453.69,9.17,81,Content Marketing,,5.92,6.26,89,8855.27,Physical,77.8
7,Gamma Distributors,Europe,Elevation Training Mask 2.0,Golf Apparel,41951,322111.94,9.47,59,SEO,Loyalty Programs,1.12,2.94,62,20198.13,Physical,74.79
47,Omega Outlet,LATAM,Elevation Training Mask 2.0,Golf Bags & Carts,17222,177744.59,23.04,82,Social Media,,1.73,2.24,54,12680.3,Hybrid,98.77
23,Premier Store,LATAM,TaylorMade White Smoke IN-12 Putter,Strength Training,22390,215185.06,24.58,90,PPC,Bundle Offers,3.98,1.52,50,12574.11,Online,71.32
2,Alpha Mart,Pacific Asia,Polar Loop Activity Tracker,Golf Bags & Carts,3401,98016.0,24.32,56,SEO,Loyalty Programs,3.44,6.98,95,18007.32,Hybrid,71.96
15,Global Retailers,USCA,TaylorMade Women's RBZ SL Rescue,Health and Beauty,26864,454198.01,22.43,94,Email Marketing,,2.07,0.32,69,33451.22,Hybrid,77.91
11,Gamma Traders,LATAM,Children's heaters,As Seen on  TV!,38037,477378.29,12.72,98,Social Media,Discounts,8.95,5.0,62,27825.54,Physical,95.71
41,Alpha Distributors,LATAM,Diamondback Women's Serene Classic Comfort Bi,Pet Supplies,47010,70239.64,15.09,84,SEO,,2.34,7.46,91,9686.79,Hybrid,70.39
29,Elite Store,Europe,Under Armour Men's Tech II T-Shirt,Women's Apparel,34246,195057.3,11.07,67,SEO,Loyalty Programs,1.8,8.6,98,16322.17,Online,84.85
42,Elite Distributors,LATAM,Bag Boy M330 Push Cart,Music,38992,243861.21,19.08,71,SEO,Loyalty Programs,7.27,9.38,80,41421.88,Online,73.95
22,Beta Distributors,Africa,Mio ALPHA Heart Rate Monitor/Sport Watch,Accessories,16004,69584.53,17.97,88,Affiliate,Bundle Offers,8.92,9.63,97,44602.14,Physical,97.33
30,Omega Market,LATAM,Under Armour Girls' Toddler Spine Surge Runni,Indoor/Outdoor Games,21311,406870.48,17.63,91,Content Marketing,Discounts,5.45,7.96,96,40258.96,Online,83.25
3,Elite Mart,Europe,Team Golf Pittsburgh Steelers Putter Grip,Children's Clothing,9305,158970.85,18.16,63,SEO,Bundle Offers,1.28,3.04,86,19270.44,Physical,72.91
20,Delta Outlet,Africa,TaylorMade White Smoke IN-12 Putter,Strength Training,34165,96210.2,23.27,93,PPC,Bundle Offers,9.9,9.0,99,27020.19,Hybrid,83.23
31,Delta Shop,Pacific Asia,Men's gala suit,Music,18684,79703.51,17.38,94,Social Media,Bundle Offers,5.01,7.2,56,22578.98,Online,98.51
32,Global Outlet,LATAM,Lawn mower,Basketball,19447,132977.86,14.91,93,PPC,Discounts,7.51,10.0,86,34404.56,Hybrid,81.97
27,Alpha Shop,USCA,Dell Laptop,Electronics,34542,132163.85,14.03,56,PPC,Loyalty Programs,9.16,3.78,82,8716.03,Physical,87.18
8,Omega Outlet,LATAM,Dell Laptop,Cleats,26031,308697.24,22.05,55,Email Marketing,Bundle Offers,6.49,6.62,73,46341.74,Hybrid,80.47
25,Omega Outlet,Africa,Merrell Women's Grassbow Sport Hiking Shoe,Accessories,10300,108397.73,20.5,53,SEO,Discounts,6.27,4.13,69,21182.93,Hybrid,93.63
43,Global Market,USCA,Nike Women's Legend V-Neck T-Shirt,Video Games,29720,134791.56,17.64,55,Content Marketing,Bundle Offers,9.09,2.86,73,38242.04,Hybrid,71.7
43,Elite Mart,Africa,TaylorMade Women's RBZ SL Rescue,Cardio Equipment,25511,117067.15,16.59,67,PPC,,6.37,9.47,97,14224.6,Hybrid,99.83
27,United Mart,Africa,adidas Kids' F5 Messi FG Soccer Cleat,Cameras ,21328,334265.48,22.83,81,Social Media,Loyalty Programs,9.43,2.1,64,37331.5,Physical,87.32
33,Beta Outlet,Pacific Asia,adidas Men's F10 Messi TRX FG Soccer Cleat,Computers,46650,117145.93,6.24,70,Affiliate,Bundle Offers,7.41,8.89,94,38563.48,Online,74.27
20,Beta Distributors,Africa,Cleveland Golf Women's 588 RTX CB Satin Chrom,Children's Clothing,36441,73222.23,15.56,83,Social Media,Flash Sales,1.7,7.8,95,43027.47,Online,83.2
50,Alpha Store,USCA,Men's gala suit,Women's Clothing,15672,139434.58,14.73,73,PPC,Bundle Offers,2.12,1.57,67,27274.4,Physical,93.31
34,United Mart,USCA,Clicgear Rovic Cooler Bag,DVDs,10632,70518.3,12.7,91,Email Marketing,Flash Sales,9.58,8.86,79,8746.28,Physical,96.63
26,Epsilon Mart,Pacific Asia,Summer dresses,Basketball,24467,425870.32,21.88,90,Affiliate,Bundle Offers,8.21,7.85,70,28188.23,Online,76.51
29,Epsilon Distributors,Europe,The North Face Women's Recon Backpack,CDs ,2708,495073.67,9.96,78,Social Media,Discounts,4.09,2.98,83,25507.7,Online,88.67
38,Elite Outlet,LATAM,adidas Men's Germany Black Crest Away Tee,Cleats,48182,87469.09,7.7,100,Affiliate,,5.23,8.32,80,17337.29,Physical,83.25
40,Gamma Store,Europe,Men's gala suit,Computers,33359,415635.76,5.18,90,PPC,,5.21,1.99,100,19503.17,Hybrid,85.0
2,United Outlet,USCA,Nike Men's Free TR 5.0 TB Training Shoe,Women's Golf Clubs,5411,191334.94,21.16,76,Affiliate,Loyalty Programs,5.04,7.19,95,44736.56,Physical,93.59
34,Elite Market,Africa,TaylorMade White Smoke IN-12 Putter,Cameras ,34824,484580.79,18.72,90,PPC,Bundle Offers,5.77,0.05,75,22038.39,Physical,80.01
13,Epsilon Traders,LATAM,Team Golf Tennessee Volunteers Putter Grip,As Seen on  TV!,15214,119267.7,14.26,79,Content Marketing,Loyalty Programs,5.05,2.33,76,29756.29,Online,70.89
22,Omega Distributors,Pacific Asia,Columbia Men's PFG Anchor Tough T-Shirt,Health and Beauty,15628,345014.01,16.52,98,Affiliate,,6.35,6.34,96,31946.83,Physical,86.34
20,Alpha Retailers,Pacific Asia,Bag Boy M330 Push Cart,Crafts,12006,268888.71,14.37,72,PPC,Flash Sales,1.56,4.94,98,9743.45,Online,71.89
40,Gamma Shop,LATAM,TaylorMade Women's RBZ SL Rescue,Accessories,41679,357408.05,16.83,77,Affiliate,Loyalty Programs,2.68,2.0,84,10378.65,Physical,78.09
6,Alpha Shop,Europe,Team Golf New England Patriots Putter Grip,Health and Beauty,15859,408779.98,20.24,76,SEO,,2.85,5.24,68,15742.38,Hybrid,72.42
20,Epsilon Retailers,LATAM,Bridgestone e6 Straight Distance NFL San Dieg,Soccer,23699,386181.03,11.79,87,Affiliate,Bundle Offers,3.19,6.83,92,47259.64,Physical,83.52
23,Alpha Shop,Africa,Clicgear Rovic Cooler Bag,Video Games,40208,353651.56,15.14,50,Social Media,Discounts,9.28,0.7,89,12194.65,Hybrid,94.18
37,United Distributors,Europe,Rock music,Indoor/Outdoor Games,3089,197334.35,6.24,91,Email Marketing,,3.85,2.61,86,36548.7,Online,91.13
16,Epsilon Store,LATAM,Under Armour Women's Ignite Slide,Water Sports,41240,362156.65,11.15,66,Social Media,Discounts,7.35,5.18,74,34588.0,Online,91.84
1,United Market,USCA,Nike Kids' Grade School KD VI Basketball Shoe,Women's Clothing,39783,425891.82,18.89,90,Email Marketing,,7.98,2.54,84,40176.34,Physical,87.15
30,Beta Mart,LATAM,Glove It Women's Mod Oval 3-Zip Carry All Gol,Strength Training,12361,166230.11,5.25,92,Content Marketing,Flash Sales,1.03,9.42,68,17449.0,Physical,87.56
15,Omega Store,Europe,Nike Dri-FIT Crew Sock 6 Pack,Computers,33185,102509.11,23.21,61,Email Marketing,Discounts,5.29,9.98,91,24543.14,Hybrid,71.66
